771	417	122	2
772	871	1137	3
773	389	607	3
774	504	846	4
775	498	443	3
776	405	1589	1
777	144	1028	3
778	104	245	2
779	72	7	1
780	305	663	3
781	615	69	4
782	655	134	4
783	393	1034	2
784	868	581	2
785	606	393	4
786	276	86	3
787	82	476	3
788	899	515	3
789	823	58	5
790	796	1049	4
791	7	498	5
792	551	318	5
793	923	181	5
794	56	181	5
795	280	468	4
796	851	347	5
797	795	436	3
798	286	217	3
799	615	86	5
800	608	22	4
801	311	1042	3
802	897	69	5
803	608	70	4
804	682	862	1
805	738	260	2
806	940	264	1
807	504	25	4
808	705	1228	2
809	270	443	3
810	344	125	3
811	830	487	5
812	566	86	4
813	627	191	4
814	533	988	2
815	537	206	1
816	181	477	1
817	882	4	4
818	379	230	4
819	560	197	4
820	130	326	5
821	518	284	4
822	381	1018	4
823	711	715	4
824	749	879	4
825	343	134	5
826	521	159	3
827	275	62	3
828	676	1654	1
829	222	477	2
830	595	460	4
831	586	144	4
832	593	51	3
833	56	435	3
834	327	327	3
835	682	288	4
836	279	550	4
837	393	415	4
838	318	213	4
839	312	179	5
840	312	740	4
841	751	274	4
842	393	1095	2
843	627	939	3
844	416	931	3
845	721	715	2
846	339	181	4
847	807	79	5
848	798	98	1
849	312	152	2
850	625	179	4
851	305	269	4
852	18	154	4
853	13	451	1
854	698	419	3
855	342	574	1
856	95	631	4
857	11	100	4
858	699	271	3
859	716	732	5
860	83	977	3
861	838	168	5
862	13	59	4
863	897	77	4
864	682	977	3
865	313	720	2
866	627	23	4
867	457	234	5
868	889	731	2
869	889	178	5
870	886	173	5
871	648	105	3
872	60	23	4
873	747	498	5
874	463	1033	2
875	782	252	3
876	916	72	3
877	15	244	2
878	256	460	4
879	551	274	2
880	119	472	4
881	864	58	5
882	270	736	5
883	197	286	1
884	276	318	5
885	89	15	5
886	381	134	5
887	886	7	5
888	370	172	4
889	102	554	2
890	6	499	4
891	363	1267	2
892	870	856	3
893	551	68	2
894	868	153	2
895	299	229	3
896	568	653	4
897	567	475	4
898	716	293	4
899	347	546	4
900	655	18	3
901	409	202	3
902	459	8	5
903	650	526	4
904	921	181	5
905	28	568	4
906	918	1101	4
907	727	230	3
908	293	94	2
909	622	144	5
910	537	516	3
911	622	95	4
912	188	318	5
913	10	617	5
914	815	735	5
915	577	294	4
916	708	471	4
917	846	86	5
918	606	56	5
919	618	559	3
920	288	64	5
921	867	678	3
922	538	188	4
923	363	12	5
924	655	1638	3
925	276	322	3
926	704	344	4
927	405	673	5
928	383	81	4
929	665	194	3
930	254	662	4
931	323	479	4
932	619	62	1
933	184	25	4
934	401	162	5
935	924	174	5
936	198	568	3
937	286	884	5
938	389	946	3
939	442	44	2
940	279	509	3
941	537	184	3
942	198	1169	4
943	504	699	4
944	407	561	4
945	878	175	2
946	758	997	4
947	435	659	4
948	717	289	4
949	145	1001	4
950	378	97	5
951	634	147	2
952	87	211	5
953	422	410	5
954	25	134	4
955	450	705	4
956	417	747	3
957	90	242	4
958	90	543	3
959	693	1522	3
960	642	225	4
961	671	578	3
962	828	921	4
963	299	1507	3
964	632	367	2
965	472	3	5
966	235	213	4
967	429	168	5
968	532	450	2
969	622	588	4
970	880	363	4
971	239	175	5
972	263	316	5
973	435	300	2
974	705	400	4
975	178	174	5
976	727	1411	2
977	181	1120	1
978	449	971	4
979	883	208	4
980	405	698	1
981	940	272	4
982	889	1134	4
983	250	558	4
984	640	70	4
985	798	996	3
986	200	523	4
987	501	118	3
988	83	111	3
989	344	298	4
990	606	568	4
991	532	295	5
992	881	934	3
993	271	526	5
994	373	632	3
995	717	340	4
996	465	929	3
997	417	597	3
998	442	38	3
999	449	274	2
1000	764	71	5
1001	314	1473	4
1002	733	7	3
1003	291	175	2
1004	244	1150	4
1005	303	367	4
1006	308	504	4
1007	269	639	4
1008	14	242	4
1009	378	286	5
1010	13	818	3
1011	279	294	2
1012	125	475	1
1013	239	180	5
1014	234	321	2
1015	184	568	2
1016	757	2	3
1017	378	123	3
1018	23	228	4
1019	405	26	3
1020	642	375	1
1021	230	181	4
1022	532	407	2
1023	493	156	1
1024	847	219	4
1025	586	239	3
1026	896	175	2
1027	416	54	5
1028	846	552	4
1029	320	369	4
1030	601	100	4
1031	99	7	4
1032	297	432	4
1033	416	85	3
1034	727	369	2
1035	354	533	5
1036	360	744	4
1037	773	1188	2
1038	201	582	5
1039	456	194	3
1040	174	846	5
1041	332	696	3
1042	661	427	4
1043	826	176	5
1044	125	300	5
1045	339	404	4
1046	158	570	3
1047	117	758	2
1048	554	77	4
1049	552	934	3
1050	621	17	4
1051	416	1188	3
1052	7	645	4
1053	401	202	4
1054	749	298	4
1055	727	205	5
1056	397	313	4
1057	151	1299	4
1058	535	59	3
1059	286	929	4
1060	715	735	4
1061	795	123	4
1062	130	354	5
1063	659	216	4
1064	629	191	3
1065	267	780	4
1066	43	26	5
1067	506	10	2
1068	922	395	4
1069	934	25	4
1070	385	443	3
1071	62	225	3
1072	458	735	2
1073	551	343	4
1074	417	4	3
1075	311	417	3
1076	437	423	5
1077	833	52	3
1078	264	789	4
1079	59	739	4
1080	698	153	2
1081	399	660	3
1082	450	366	3
1083	896	15	3
1084	936	295	3
1085	524	170	4
1086	387	286	2
1087	234	69	4
1088	848	125	5
1089	276	769	1
1090	846	177	3
1091	339	199	5
1092	868	230	3
1093	630	98	5
1094	452	465	5
1095	545	175	4
1096	125	346	1
1097	429	39	3
1098	664	175	4
1099	318	660	3
1100	545	546	3
1101	922	172	5
1102	343	147	4
1103	650	68	3
1104	880	31	4
1105	268	655	4
1106	554	1284	3
1107	186	295	2
1108	293	167	3
1109	940	8	5
1110	323	327	4
1111	806	168	4
1112	141	121	4
1113	932	600	2
1114	426	607	4
1115	437	237	4
1116	244	172	4
1117	605	124	3
1118	345	739	4
1119	425	53	4
1120	885	660	5
1121	487	748	4
1122	201	204	4
1123	805	241	2
1124	846	175	5
1125	437	190	3
1126	618	182	4
1127	345	476	3
1128	243	275	3
1129	374	1	4
1130	901	728	4
1131	601	125	1
1132	38	916	5
1133	833	405	3
1134	1	196	5
1135	870	514	5
1136	497	545	3
1137	459	257	5
1138	314	1263	2
1139	892	229	3
1140	709	118	5
1141	600	576	3
1142	393	144	3
1143	347	99	3
1144	298	604	5
1145	748	318	5
1146	59	321	4
1147	727	1218	4
1148	936	927	4
1149	932	155	3
1150	450	588	4
1151	804	208	5
1152	617	427	4
1153	748	328	4
1154	554	411	3
1155	7	501	5
1156	450	550	4
1157	642	423	3
1158	847	456	1
1159	715	81	4
1160	708	871	1
1161	28	7	5
1162	38	1032	4
1163	200	1	5
1164	406	662	3
1165	381	432	5
1166	455	200	5
1167	639	86	4
1168	18	81	3
1169	327	198	4
1170	385	1070	5
1171	405	1159	1
1172	871	337	3
1173	118	288	5
1174	497	402	4
1175	707	45	4
1176	498	522	3
1177	398	498	5
1178	566	318	4
1179	862	1093	5
1180	543	770	4
1181	659	512	3
1182	13	789	5
1183	334	271	3
1184	496	356	2
1185	727	775	4
1186	579	327	3
1187	299	100	3
1188	655	1311	3
1189	764	591	3
1190	880	234	5
1191	870	469	4
1192	299	1300	2
1193	290	809	4
1194	655	773	3
1195	796	134	3
1196	409	483	4
1197	802	674	2
1198	655	32	4
1199	246	289	2
1200	279	976	3
1201	699	933	3
1202	608	234	5
1203	892	213	3
1204	671	451	4
1205	344	405	2
1206	503	190	5
1207	344	89	5
1208	378	95	4
1209	312	1	5
1210	468	699	3
1211	716	96	2
1212	508	175	4
1213	717	831	3
1214	537	709	4
1215	880	467	4
1216	125	615	3
1217	698	515	4
1218	847	153	4
1219	145	636	4
1220	374	265	5
1221	312	531	5
1222	776	564	3
1223	500	242	3
1224	682	562	2
1225	776	559	4
1226	489	325	5
1227	916	476	2
1228	58	13	3
1229	847	567	3
1230	514	732	5
1231	721	879	4
1232	151	782	4
1233	94	616	4
1234	653	63	2
1235	83	94	4
1236	197	322	3
1237	313	480	5
1238	497	228	3
1239	548	345	1
1240	802	304	3
1241	796	280	4
1242	711	64	4
1243	846	59	4
1244	561	93	4
1245	216	150	5
1246	271	185	3
1247	747	664	2
1248	833	1143	4
1249	339	136	5
1250	653	180	5
1251	825	288	1
1252	316	923	5
1253	506	1019	5
1254	184	655	3
1255	254	441	3
1256	298	1346	3
1257	806	29	4
1258	328	651	5
1259	405	1565	1
1260	389	553	2
1261	648	145	4
1262	606	38	4
1263	21	717	1
1264	11	260	1
1265	738	1	5
1266	193	237	4
1267	870	185	4
1268	606	844	4
1269	747	32	5
1270	201	792	4
1271	293	647	5
1272	363	767	2
1273	268	765	2
1274	588	56	4
1275	223	298	5
1276	10	12	5
1277	916	90	3
1278	749	186	4
1279	749	841	3
1280	468	461	4
1281	249	183	4
1282	184	183	4
1283	763	132	3
1284	87	49	5
1285	85	179	4
1286	495	924	3
1287	89	111	4
1288	697	820	3
1289	342	276	3
1290	568	187	3
1291	269	137	4
1292	334	272	4
1293	393	259	4
1294	843	157	2
1295	338	212	4
1296	524	978	3
1297	87	209	5
1298	380	213	2
1299	328	64	4
1300	936	327	4
1301	619	346	3
1302	290	118	4
1303	712	366	5
1304	174	1262	5
1305	537	1019	1
1306	707	81	2
1307	484	313	5
1308	805	346	4
1309	244	924	4
1310	10	699	4
1311	478	160	2
1312	503	116	5
1313	627	399	3
1314	474	929	3
1315	610	51	5
1316	622	29	4
1317	815	228	5
1318	234	238	3
1319	425	210	3
1320	336	738	1
1321	749	566	3
1322	795	412	3
1323	498	228	2
1324	385	262	4
1325	712	738	4
1326	294	237	4
1327	301	1012	4
1328	823	222	3
1329	619	327	3
1330	308	501	4
1331	468	318	5
1332	741	95	2
1333	618	1066	3
1334	615	629	4
1335	560	250	4
1336	847	1086	4
1337	276	91	5
1338	521	90	2
1339	442	90	3
1340	374	735	5
1341	716	416	3
1342	532	164	5
1343	749	1188	3
1344	280	90	4
1345	566	215	3
1346	621	746	4
1347	346	405	3
1348	883	52	3
1349	92	1011	3
1350	327	1	4
1351	880	384	3
1352	487	191	4
1353	878	274	3
1354	311	210	5
1355	927	738	3
1356	942	282	5
1357	145	218	3
1358	453	215	3
1359	830	451	4
1360	417	423	4
1361	392	463	3
1362	201	51	2
1363	159	1025	2
1364	514	200	2
1365	314	99	4
1366	453	33	4
1367	256	988	4
1368	184	220	3
1369	921	133	5
1370	94	399	4
1371	637	181	4
1372	455	304	3
1373	200	890	4
1374	94	135	4
1375	862	1117	4
1376	294	10	3
1377	756	100	5
1378	774	530	5
1379	870	1044	2
1380	44	307	4
1381	864	722	2
1382	401	198	4
1383	398	1126	4
1384	521	33	4
1385	233	828	4
1386	416	1135	2
1387	181	225	3
1388	276	209	4
1389	749	257	3
1390	160	463	4
1391	296	269	5
1392	301	756	4
1393	327	250	2
1394	303	288	4
1395	158	694	5
1396	804	193	4
1397	321	198	4
1398	524	495	4
1399	844	7	3
1400	280	117	5
1401	207	135	2
1402	291	833	3
1403	593	284	4
1404	788	356	4
1405	622	521	5
1406	682	1217	3
1407	92	955	4
1408	870	272	4
1409	536	402	4
1410	933	9	3
1411	295	164	5
1412	716	494	5
1413	655	1632	3
1414	454	480	4
1415	645	469	5
1416	160	762	3
1417	399	164	2
1418	387	102	3
1419	7	200	5
1420	632	288	3
1421	406	121	5
1422	90	511	5
1423	896	8	5
1424	592	147	4
1425	796	236	4
1426	870	172	4
1427	715	549	3
1428	699	319	3
1429	328	403	3
1430	215	222	4
1431	232	423	4
1432	374	763	3
1433	707	286	5
1434	458	285	4
1435	666	258	4
1436	436	411	4
1437	57	282	5
1438	435	367	3
1439	269	729	2
1440	648	103	1
1441	293	265	3
1442	790	1119	4
1443	798	356	3
1444	451	881	4
1445	7	488	4
1446	823	684	4
1447	145	1077	3
1448	426	50	4
1449	291	124	5
1450	222	91	2
1451	488	493	3
1452	276	1056	4
1453	378	174	4
1454	537	147	2
1455	721	318	4
1456	648	83	4
1457	13	779	3
1458	451	303	2
1459	592	92	5
1460	379	655	5
1461	913	64	5
1462	378	469	5
1463	184	368	1
1464	727	163	4
1465	13	8	4
1466	843	660	2
1467	804	1101	3
1468	561	479	4
1469	264	26	4
1470	417	1539	2
1471	894	12	5
1472	5	229	2
1473	551	1035	2
1474	18	613	5
1475	276	63	3
1476	588	288	4
1477	151	50	5
1478	334	265	3
1479	316	14	4
1480	363	313	5
1481	177	127	5
1482	655	1198	3
1483	44	449	5
1484	943	51	1
1485	303	631	4
1486	537	664	3
1487	606	428	3
1488	690	94	4
1489	774	175	3
1490	683	301	2
1491	399	232	2
1492	233	644	5
1493	92	846	3
1494	659	792	4
1495	666	118	3
1496	608	499	4
1497	374	393	4
1498	43	756	3
1499	58	123	4
1500	10	656	5
1501	246	11	4
1502	1	243	1
1503	381	1533	4
1504	676	1483	4
1505	562	550	4
1506	236	58	2
1507	738	144	5
1508	59	603	5
1509	747	95	3
1510	617	164	1
1511	715	117	3
1512	450	939	4
1513	776	177	4
1514	405	482	3
1515	193	755	4
1516	919	312	2
1517	234	653	3
1518	1	205	3
1519	207	483	5
1520	630	820	4
1521	889	497	4
1522	399	845	3
1523	280	13	5
1524	405	1030	1
1525	342	584	4
1526	44	603	4
1527	663	147	3
1528	279	1001	4
1529	903	181	4
1530	655	1322	2
1531	532	29	3
1532	592	875	4
1533	314	540	3
1534	76	772	3
1535	907	318	5
1536	663	1051	3
1537	579	709	5
1538	314	765	3
1539	217	174	3
1540	493	61	4
1541	553	1	3
1542	881	151	2
1543	655	258	2
1544	749	1263	2
1545	624	294	3
1546	83	4	2
1547	194	356	2
1548	454	97	4
1549	868	156	3
1550	214	171	4
1551	774	189	2
1552	731	213	5
1553	393	560	3
1554	666	191	4
1555	551	205	5
1556	224	687	2
1557	894	30	4
1558	268	1273	2
1559	886	388	1
1560	712	173	5
1561	537	971	4
1562	109	924	3
1563	294	979	3
1564	450	265	5
1565	145	77	3
1566	455	56	5
1567	393	142	4
1568	666	514	4
1569	343	234	1
1570	387	684	3
1571	332	252	5
1572	664	176	4
1573	26	240	3
1574	119	257	4
1575	279	597	5
1576	747	604	5
1577	318	8	4
1578	85	212	2
1579	363	193	3
1580	731	95	3
1581	95	671	3
1582	807	505	3
1583	653	1014	2
1584	159	873	2
1585	807	313	5
1586	406	527	4
1587	455	174	4
1588	682	1221	3
1589	405	785	1
1590	537	513	4
1591	246	628	1
1592	561	1267	3
1593	276	759	1
1594	617	56	1
1595	293	509	3
1596	708	255	5
1597	712	168	2
1598	115	596	1
1599	660	294	3
1600	457	692	4
1601	94	52	5
1602	450	616	4
1603	890	737	3
1604	264	201	5
1605	269	302	3
1606	95	290	3
1607	268	89	4
1608	595	815	3
1609	221	29	3
1610	846	560	1
1611	535	185	4
1612	315	211	4
1613	360	1149	4
1614	758	122	4
1615	919	168	1
1616	885	99	4
1617	846	702	4
1618	437	415	4
1619	276	383	2
1620	6	507	4
1621	344	213	4
1622	693	291	3
1623	380	172	3
1624	291	168	5
1625	456	421	3
1626	650	363	2
1627	738	659	4
1628	621	401	1
1629	363	72	1
1630	312	121	3
1631	401	735	5
1632	7	677	3
1633	90	1192	5
1634	921	210	4
1635	938	458	4
1636	387	209	5
1637	500	464	4
1638	294	1132	4
1639	474	215	5
1640	727	746	4
1641	472	373	4
1642	222	302	3
1643	683	754	3
1644	269	396	4
1645	198	97	3
1646	924	286	3
1647	236	934	4
1648	210	763	2
1649	321	654	4
1650	618	432	5
